"source_name","source_url","evidence_date","evidence_status","component_type","category","sub_category","name_original","name_en_suggestion","size_mm","price_visible","currency","image_evidence_url_or_screenshot","material_or_color","compatible_bead_sizes","orientation_mode","notes","production_ready"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","贝珠跑环","","6","12.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","金发晶跑环","","6","45.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","accessory","配饰","全部配饰","绿松石跑环","","6","18.00","CNY","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","薰衣草紫水晶","","12","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","巴西紫水晶","","6","6.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","白水晶刻面珠","","8","6.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","白水晶刻面珠","","10","10.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","白水晶心经珠","","12","28.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","巴西紫水晶","","8","10.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","巴西紫水晶","","10","16.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","巴西紫水晶","","12","20.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","紫锂辉","","8","8.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","紫锂辉","","10","16.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","紫锂辉","","12","22.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","乌拉圭紫水晶","","6","5.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","乌拉圭紫水晶","","8","7.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","乌拉圭紫水晶","","10","11.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","乌拉圭紫水晶","","12","18.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","冰糖雪梨黄水晶","","8","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","冰糖雪梨黄水晶","","10","20.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","冰糖雪梨黄水晶","","12","30.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","柠檬黄水晶","","6","5.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","柠檬黄水晶","","8","8.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","柠檬黄水晶","","10","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","柠檬黄水晶","","12","18.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","黄塔晶","","6","4.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","黄塔晶","","8","8.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","黄塔晶","","10","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","黄塔晶","","12","18.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","星光粉水晶","","6","4.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","星光粉水晶","","8","8.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","星光粉水晶","","10","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","星光粉水晶","","12","18.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","果冻粉水晶","","8","7.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","果冻粉水晶","","10","10.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","果冻粉水晶","","6","4.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","果冻粉水晶","","12","16.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蔷薇石","","12","40.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(冰)","","6","5.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(冰)","","8","10.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(冰)","","10","18.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(冰)","","12","28.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(润)","","8","18.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(润)","","10","30.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(润)","","6","8.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","海蓝宝(润)","","12","50.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蔷薇石","","8","14.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蔷薇石","","10","20.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蓝晶石","","8","16.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蓝晶石","","10","26.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蓝晶石","","12","50.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","葡萄石","","6","4.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","葡萄石","","8","7.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","葡萄石","","9.5","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","葡萄石","","11.5","20.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","薄荷绿萤石","","8","15.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","薄荷绿萤石","","10","26.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","薄荷绿萤石","","12","42.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿萤石","","8","8.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿萤石","","10","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿幽灵千层沙","","8","14.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿幽灵千层沙","","10","29.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿幽灵千层沙","","12","52.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蓝月光","","6","6.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蓝月光","","8","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蓝月光","","10","25.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","蓝月光","","12","40.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","灰月光","","8","9.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","灰月光","","6","3.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","灰月光","","10","18.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","橙月光","","10","10.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","橙月光","","8","6.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","橙月光","","12","22.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","草莓晶","","8","4.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","草莓晶","","10","8.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","草莓晶","","12","14.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿草莓晶","","8","4.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿草莓晶","","10","6.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","绿草莓晶","","12","9.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","鸽血红草莓晶","","8","9.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","鸽血红草莓晶","","10","12.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","鸽血红草莓晶","","12","28.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","红玛瑙","","8","1.50","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","bead","珠子","全部珠子","红玛瑙","","10","2.00","CNY","Authorized desktop WeChat session; all-beads list; 233 visible filter results; text verified 2026-07-14.","","","","Authorized desktop WeChat session; visible all-beads card; name, size, and public price verified from text layer.","no"
